"","user_id","media_id","is_listened"
"1070","7557","130463772","1"
"1071","7557","60742286","1"
"1072","7557","122437314","1"
"1073","7557","70266756","1"
"1074","7557","66022789","0"
"1075","7557","937352","1"
"1076","7557","663447","0"
"1077","7557","3129407","1"
"1078","7557","124606176","1"
"1079","7557","110663020","1"
"1080","7557","7922943","1"
"1081","7557","38290631","1"
"1082","7557","6855417","1"
"1083","7557","8086127","1"
"1084","7557","61109750","1"
"1085","7557","3445820","1"
"1086","7557","1090488","1"
"1087","7557","13978270","1"
"1088","7557","86541433","1"
"1089","7557","17347967","1"
"1090","7557","113536504","1"
"1091","7557","69734951","1"
"1092","7557","70100098","1"
"1093","7557","79875064","1"
"1094","7557","129817294","1"
"1095","7557","7667355","1"
"1096","7557","63510360","1"
"1097","7557","100052814","1"
"1098","7557","3851956","1"
"1099","7557","71519881","1"
"1100","7557","12340820","1"
"1101","7557","11272651","0"
"1102","7557","54420921","1"
"1103","7557","15165360","1"
"1104","7557","13978270","1"
"1105","7557","10175664","1"
"1106","7557","14993990","1"
"1107","7557","3134928","0"
"1108","7557","132265704","1"
"1109","7557","110908332","1"
"1110","7557","117678828","1"
"1111","7557","117731058","1"
"1112","7557","72363411","1"
"1113","7557","2485134","1"
"1114","7557","109703514","1"
"1115","7557","134527362","1"
"1116","7557","132935898","1"
"1117","7557","129632290","1"
"1118","7557","124992576","1"
"1119","7557","66609426","1"
"1120","7557","1579481","1"
"1121","7557","99976952","1"
"1122","7557","119437608","1"
"1123","7557","17135111","1"
"1124","7557","129632340","1"
"1125","7557","118986142","1"
"1126","7557","124138264","1"
"1127","7557","117270792","1"
"1128","7557","129287542","1"
"1129","7557","124550860","1"
"1130","7557","76066807","1"
"1131","7557","122016704","1"
"1132","7557","112076884","1"
"1133","7557","112662366","1"
"1134","7557","123607620","0"
"1135","7557","122450802","1"
"1136","7557","100063586","1"
"1137","7557","134525902","1"
"1138","7557","71403230","1"
"1139","7557","128878482","1"
"1140","7557","43792571","0"
"1141","7557","110663020","1"
"1142","7557","15165360","1"
"1143","7557","80460342","1"
"1144","7557","129632290","1"
"1145","7557","130250890","1"
"1146","7557","2204387","1"
"1147","7557","130604714","0"
"1148","7557","54420921","1"
"1149","7557","134881860","1"
"1150","7557","122440564","1"
"1151","7557","107541556","1"
"1152","7557","104749760","1"
"1153","7557","133940962","1"
"1154","7557","124237488","1"
"1155","7557","113366532","1"
"1156","7557","129632340","0"
"1157","7557","134134616","0"
"1158","7557","14175952","1"
"1159","7557","17826508","1"
"1160","7557","90985157","1"
"1161","7557","8086130","1"
"1162","7557","63510362","1"
"1163","7557","101833655","1"
"1164","7557","79587594","1"
"1165","7557","61697713","1"
"1166","7557","16501727","1"
"1167","7557","17615568","1"
"1168","7557","8011857","1"
"1169","7557","79223833","1"
"1170","7557","78129603","1"
"1171","7557","130067286","1"
"1172","7557","3155887","1"
"1173","7557","132664754","1"
"1174","7557","95890634","1"
"1175","7557","134948092","1"
"1176","7557","110663020","1"
"1177","7557","123369084","0"
"1178","7557","122016704","1"
"1179","7557","17347967","1"
"1180","7557","132405794","1"
"1181","7557","132415328","1"
"1182","7557","130495956","1"
"1183","7557","9915084","1"
"1184","7557","133096312","1"
"1185","7557","70403437","1"
"1186","7557","107955594","1"
"1187","7557","2674629","1"
"1188","7557","606659","1"
"1189","7557","907020","1"
"1190","7557","14499484","1"
"1191","7557","69879259","1"
"1192","7557","125543270","1"
"1193","7557","3113470","1"
"1194","7557","133661814","1"
"1195","7557","61379429","1"
"1196","7557","7546498","1"
"1197","6424","81200534","0"
"1198","6424","81200532","0"
"1199","6424","81200530","1"
"1200","6424","132123630","1"
"1201","6424","132929052","1"
"1202","6424","132123622","1"
"1203","6424","132123624","0"
"1204","6424","135736388","1"
"1205","6424","125890427","0"
"1206","6424","125890437","1"
"1207","6424","102333216","0"
"1208","6424","102333218","1"
"1209","6424","128716605","0"
"1210","6424","128153231","0"
"1211","6424","128153243","1"
"1212","6424","126935903","0"
"1213","6424","133012126","1"
"1214","6424","135010104","0"
"1215","6424","130302636","1"
"1216","6424","135949700","0"
"1217","6424","132144422","1"
"1218","6424","104724252","1"
"1219","6424","67751791","0"
"1220","6424","12311990","0"
"1221","6424","62829238","0"
"1222","6424","5135515","0"
"1223","6424","16644013","0"
"1224","6424","132123604","0"
"1225","6424","132123626","0"
"1226","6424","125890419","0"
"1227","6424","132123630","0"
"1228","6424","95466596","1"
"1229","6424","132123624","1"
"1230","6424","128153243","1"
"1231","6424","128716605","1"
"1232","6424","132144422","1"
"1233","6424","130900292","1"
"1234","6424","131070802","0"
"1235","6424","131070800","1"
"1236","6424","132123606","0"
"1237","6424","106506512","0"
"1238","6424","134371058","0"
"1239","6424","14500223","1"
"1240","6424","104944576","0"
"1241","6424","1575375","0"
"1242","6424","3658608","0"
"1243","6424","136127850","1"
"1244","6424","132272598","0"
"1245","6424","121018004","0"
"1246","6424","5499522","0"
"1247","6424","123132322","0"
"1248","6424","94330900","0"
"1249","6424","127248545","0"
"1250","6424","130700214","0"
"1251","6424","75072795","1"
"1252","6424","92284482","0"
"1253","6424","79967474","0"
"1254","6424","73707710","0"
"1255","6424","121329270","0"
"1256","6424","130250890","0"
"1257","6424","130604714","1"
"1258","6424","113989164","0"
"1259","6424","136803414","1"
"1260","6424","70540905","0"
"1261","6424","94881542","0"
"1262","6424","86116725","0"
"1263","6424","133637516","0"
"1264","6424","130113321","0"
"1265","6424","117371902","0"
"1266","6424","95254398","0"
"1267","6424","133452278","1"
"1268","6424","225494","1"
"1269","6424","5499509","1"
"1270","6424","108051968","1"
"1271","6424","135917758","1"
"1272","6424","122883974","1"
"1273","6424","32582181","1"
"1274","6424","117726076","1"
"1275","6424","107394234","1"
"1276","6424","10519655","1"
"1277","6424","97841652","1"
"1278","6424","124677360","1"
"1279","6424","46230981","1"
"1280","6424","128505887","1"
"1281","6424","132144404","1"
"1282","6424","2428630","1"
"1283","6424","124218496","1"
"1284","6424","69106245","1"
"1285","6424","2109849","1"
"1286","6424","3084955","1"
"1287","6424","69777766","1"
"1288","6424","1575379","1"
"1289","6424","136864890","1"
"1290","6424","662113","1"
"1291","6424","1151528","1"
"1292","6424","46231231","1"
"1293","6424","125835601","1"
"1294","6424","69217047","1"
"1295","6424","91519050","1"
"1296","6424","225506","1"
"1297","6424","3129568","1"
"1298","6424","5499514","1"
"1299","6424","134299242","1"
"1300","6424","132123616","1"
"1301","6424","125890445","1"
"1302","6424","2122528","1"
"1303","6424","129655472","1"
"1304","6424","132123602","1"
"1305","6424","109735920","0"
"1306","6424","112895504","0"
"1307","6424","69617845","0"
"1308","6424","136864882","0"
"1309","6424","128981582","0"
"1310","6424","5194071","0"
"1311","6424","1575389","1"
"1312","6424","123607620","0"
"1313","6424","77784274","0"
"1314","6424","536408","0"
"1315","6424","662103","0"
"1316","6424","114313178","0"
"1317","6424","705531","0"
"1318","6424","2423891","0"
"1319","6424","740660","0"
"1320","6424","113989176","0"
"1321","6424","952870","0"
"1322","6424","863369","0"
"1323","6424","132123618","1"
"1324","6424","127948771","0"
"1325","6424","71678124","0"
"1326","6424","43816911","0"
"1327","6424","71999716","0"
"1328","6424","127995483","0"
"1329","6424","119972038","0"
"1330","6424","113474794","0"
"1331","6424","535418","0"
"1332","6424","134443916","0"
"1333","6424","94065956","0"
"1334","6424","2423903","0"
"1335","6424","60794143","0"
"1336","6424","95254410","0"
"1337","6424","67929154","0"
"1338","6424","7777962","0"
"1339","6424","128153243","1"
"1340","6424","6969527","1"
"1341","6424","127051633","1"
"1342","6424","10519651","1"
"1343","6424","2232655","1"
"1344","6424","112736698","1"
"1345","6424","128948300","0"
"1346","6424","127539479","1"
"1347","6424","127539475","1"
"1348","6424","1165703","0"
"1349","6424","136400690","0"
"1350","6424","136168586","0"
"1351","6424","130611388","0"
"1352","6424","134945782","0"
"1353","6424","134303760","0"
"1354","6424","1101731","1"
"1355","6424","136922600","0"
"1356","6424","99012634","0"
"1357","6424","31149761","0"
"1358","6424","73528755","0"
"1359","6424","66027773","0"
"1360","6424","65938282","0"
"1361","6424","65938294","1"
"1362","6424","132123616","0"
"1363","6424","132123618","0"
"1364","6424","132123624","0"
"1365","6424","132123606","0"
"1366","6424","132123632","0"
"1367","6424","132123620","0"
"1368","6424","132123614","0"
"1369","6424","132123628","0"
"1370","6424","132123618","1"
"1371","6424","132123610","0"
"1372","6424","132123608","0"
"1373","6424","132123622","1"
"1374","6424","132123628","0"
"1375","6424","132123614","0"
"1376","6424","132123620","0"
"1377","6424","132123606","1"
"1378","6424","132123602","0"
"1379","6424","132123632","1"
"1380","6424","132123624","0"
"1381","6424","132123616","1"
"1382","6424","132123618","1"
"1383","6424","132123610","1"
"1384","6424","132123608","1"
"1385","6424","132123622","1"
"1386","6424","132123628","1"
"1387","6424","132123614","1"
"1388","6424","132123620","1"
"1389","6424","132123612","1"
"1390","6424","110805984","1"
"1391","6424","16944546","0"
"1392","6424","113989160","1"
"1393","6424","124865046","0"
"1394","6424","127539479","1"
"1395","6424","108051968","0"
"1396","6424","99358978","1"
"1397","6424","76395840","1"
"1398","6424","132123618","1"
"1399","6424","92871300","1"
"1400","6424","94195822","1"
"1401","6424","72717420","0"
"1402","6424","136864890","0"
"1403","6424","128505887","0"
"1404","6424","62953958","1"
"1405","6424","78628739","0"
"1406","6424","705531","1"
"1407","6424","69617845","0"
"1408","6424","136803400","0"
"1409","6424","3097549","1"
"1410","6424","1575379","0"
"1411","6424","662103","0"
"1412","6424","114438276","0"
"1413","6424","91519050","0"
"1414","6424","107394234","0"
"1415","6424","2423895","0"
"1416","6424","5499509","0"
"1417","6424","124218496","0"
"1418","6424","132123616","1"
"1419","6424","132123618","1"
"1420","6424","130900292","1"
"1421","6424","131070800","1"
"1422","6424","131070808","1"
"1423","6424","78062950","1"
"1424","6424","125890445","0"
"1425","6424","113989178","1"
"1426","6424","3135183","1"
"1427","6424","132123618","1"
"1428","6424","132123624","0"
"1429","6424","110805984","0"
"1430","6424","132123624","0"
"1431","6424","110805984","0"
"1432","6424","132123616","1"
"1433","6424","132123610","0"
"1434","6424","110805986","1"
"1435","6424","95466606","1"
"1436","6424","127051633","0"
"1437","6424","662101","0"
"1438","6424","126866297","0"
"1439","6424","10519655","0"
"1440","6424","69657622","0"
"1441","6424","136127850","1"
"1442","6424","117726076","0"
"1443","6424","1163763","0"
"1444","6424","132123630","1"
"1445","6424","132123608","1"
"1446","6424","132123622","0"
"1447","6424","132123628","0"
"1448","6424","132123614","0"
"1449","6424","132123620","0"
"1450","6424","132123612","0"
"1451","6424","110805988","0"
"1452","6424","84526465","0"
"1453","6424","79077632","0"
"1454","6424","62698327","1"
"1455","6424","123366998","0"
"1456","6424","79077832","1"
"1457","6424","79077632","1"
"1458","6424","107217402","0"
"1459","6424","77566778","0"
"1460","6424","111357896","1"
"1461","6424","84526465","1"
"1462","6424","81200530","1"
"1463","6424","81200532","1"
"1464","6424","81200532","0"
"1465","6424","81200534","0"
"1466","6424","81200536","0"
"1467","6424","65938294","0"
"1468","6424","136864888","1"
"1469","6424","106095102","0"
"1470","6424","125890419","0"
"1471","6424","126866297","1"
"1472","6424","13543970","1"
"1473","6424","128153243","1"
"1474","6424","76395840","0"
"1475","6424","79909214","0"
"1476","6424","132123626","0"
"1477","6424","95254398","0"
"1478","6424","13789085","0"
"1479","6424","128716605","0"
"1480","6424","99358978","0"
"1481","6424","225494","0"
"1482","6424","113989178","1"
"1483","6424","72717423","0"
"1484","6424","3747667","1"
"1485","6424","69106245","0"
"1486","6424","62766452","0"
"1487","6424","5499522","0"
"1488","6424","10519651","0"
"1489","6424","13211888","0"
"1490","6424","1575373","0"
"1491","6424","86453301","0"
"1492","6424","16705444","0"
"1493","6424","75867423","0"
"1494","6424","4162693","0"
"1495","6424","92871300","0"
"1496","6424","6579511","0"
"1497","6424","134371058","0"
"1498","6424","123132322","0"
"1499","6424","12901222","0"
"1500","6424","3288307","0"
"1501","6424","94195822","0"
"1502","6424","71661567","0"
"1503","6424","2232655","0"
"1504","6424","83138732","0"
"1505","6424","129655472","0"
"1506","6424","71966847","0"
"1507","6424","535419","0"
"1508","6424","87669871","0"
"1509","6424","2423898","0"
"1510","6424","13766137","0"
"1511","6424","3084955","0"
"1512","6424","2423901","0"
"1513","6424","32582181","0"
"1514","6424","111024448","0"
"1515","6424","112713976","0"
"1516","6424","1182701","0"
"1517","6424","4762941","0"
"1518","6424","124677360","0"
"1519","6424","7438123","0"
"1520","6424","91934728","0"
"1521","6424","104088804","0"
"1522","6424","122379486","0"
"1523","6424","53288981","0"
"1524","6424","122883974","0"
"1525","6424","127539479","1"
"1526","6424","1118206","1"
"1527","6424","98544120","0"
"1528","6424","77484982","0"
"1529","6424","120026876","0"
"1530","6424","600884","0"
"1531","6424","72787754","0"
"1532","6424","131070808","0"
"1533","6424","4123014","0"
"1534","6424","46307091","0"
"1535","6424","104609426","1"
"1536","6424","6297553","0"
"1537","6424","121329270","0"
"1538","2196","132123630","1"
"1539","2196","117239886","1"
"1540","2196","132123604","1"
"1541","2196","132434634","1"
"1542","2196","70079518","1"
"1543","2196","115066968","1"
"1544","2196","129878596","1"
"1545","2196","134371058","1"
"1546","2196","125835601","1"
"1547","2196","70079523","1"
"1548","2196","37707151","1"
"1549","2196","70079519","1"
"1550","2196","14749219","1"
"1551","2196","38874611","1"
"1552","2196","133414056","1"
"1553","2196","69217058","1"
"1554","2196","70079527","1"
"1555","2196","37707151","1"
"1556","2196","70079519","1"
"1557","2196","129878596","1"
"1558","2196","134371058","1"
"1559","2196","125835601","1"
"1560","2196","14749219","1"
"1561","2196","38874611","0"
"1562","2196","133414056","0"
"1563","2196","7340551","0"
"1564","2196","70079517","0"
"1565","2196","37707121","1"
"1566","2196","119682446","0"
"1567","2196","119682448","0"
"1568","2196","119682450","1"
"1569","2196","99348010","0"
"1570","2196","99348004","1"
"1571","2196","119682460","0"
"1572","2196","119682470","1"
"1573","2196","119682452","1"
"1574","2196","119682454","0"
"1575","2196","114438508","1"
"1576","2196","114438512","1"
"1577","2196","119682462","1"
"1578","2196","119682464","1"
"1579","2196","119682466","1"
"1580","2196","119682468","1"
"1581","2196","133117436","1"
"1582","2196","133117438","1"
"1583","2196","133117440","1"
"1584","2196","133117442","1"
"1585","2196","131383200","1"
"1586","2196","131383202","1"
"1587","2196","131383204","1"
"1588","2196","131383206","1"
"1589","2196","131383208","1"
"1590","2196","130945096","1"
"1591","2196","130945098","1"
"1592","2196","130945100","1"
"1593","2196","130945102","1"
"1594","2196","130945104","0"
"1595","2196","114438514","1"
"1596","2196","119682448","0"
"1597","2196","119682450","1"
"1598","2196","119682452","1"
"1599","2196","119682454","1"
"1600","2196","119682456","1"
"1601","2196","119682458","1"
"1602","2196","119682460","1"
"1603","2196","119682452","0"
"1604","2196","119682450","1"
"1605","2196","119682452","1"
"1606","2196","119682454","0"
"1607","2196","119682462","0"
"1608","2196","119682470","1"
"1609","2196","133117438","1"
"1610","2196","129878596","1"
"1611","2196","134371058","1"
"1612","2196","129878596","1"
"1613","2196","134371058","1"
"1614","2196","125835601","1"
"1615","2196","95683306","1"
"1616","2196","134371058","1"
"1617","2196","125835601","1"
"1618","2196","95683306","1"
"1619","2196","129878596","1"
"1620","2196","134371058","1"
"1621","2196","125835601","1"
"1622","2196","95683306","1"
"1623","2196","70079518","1"
"1624","2196","122310824","1"
"1625","2196","70079523","1"
"1626","2196","37707151","1"
"1627","2196","70079519","1"
"1628","2196","14749219","1"
"1629","2196","38874611","1"
"1630","2196","7340551","1"
"1631","2196","133117436","1"
"1632","2196","133117438","1"
"1633","2196","133117440","1"
"1634","2196","132628032","1"
"1635","2196","132628034","1"
"1636","2196","132628036","1"
"1637","2196","132628038","1"
"1638","2196","132628040","1"
"1639","2196","132628044","1"
"1640","2196","130945094","1"
"1641","2196","130945096","1"
"1642","2196","130945098","1"
"1643","2196","130945100","1"
"1644","2196","130945102","1"
"1645","2196","130945104","1"
"1646","2196","130945106","1"
"1647","2196","130945108","1"
"1648","2196","130945110","1"
"1649","2196","130945112","1"
"1650","2196","130945114","1"
"1651","2196","130945116","1"
"1652","2196","119682446","1"
"1653","2196","119682448","1"
"1654","2196","119682450","1"
"1655","2196","119682452","1"
"1656","2196","119682454","1"
"1657","2196","119682456","1"
"1658","2196","119682458","1"
"1659","2196","127539467","0"
"1660","2196","119682448","0"
"1661","2196","127539467","0"
"1662","2196","127539479","1"
"1663","2196","127539481","1"
"1664","2196","127539483","1"
"1665","2196","127539485","1"
"1666","2196","127539487","1"
"1667","2196","127539489","1"
"1668","2196","129878596","1"
"1669","2196","134371058","1"
"1670","2196","125835601","1"
"1671","2196","135010088","1"
"1672","2196","135010090","1"
"1673","2196","135010092","1"
"1674","2196","135010094","1"
"1675","2196","135010096","1"
"1676","2196","135010098","1"
"1677","2196","135010100","1"
"1678","2196","135010102","1"
"1679","2196","129878596","1"
"1680","2196","135329676","1"
"1681","2196","129878596","0"
"1682","2196","134371058","1"
"1683","2196","125835601","1"
"1684","2196","95683306","1"
"1685","2196","125835601","1"
"1686","2196","120359050","1"
"1687","2196","134371058","1"
"1688","2196","125835601","1"
"1689","2196","130945094","1"
"1690","2196","130945096","1"
"1691","2196","130945098","1"
"1692","2196","130945100","1"
"1693","2196","130945102","1"
"1694","2196","130945104","1"
"1695","2196","130945106","1"
"1696","2196","130945108","1"
"1697","2196","130945110","1"
"1698","2196","130945112","1"
"1699","2196","130945114","1"
"1700","2196","130945116","1"
"1701","2196","130945118","1"
"1702","2196","100328636","1"
"1703","2196","100328638","1"
"1704","2196","100328640","1"
"1705","2196","100328642","1"
"1706","2196","100328644","1"
"1707","2196","100328646","1"
"1708","2196","135010088","1"
"1709","2196","135010090","1"
"1710","2196","135010092","1"
"1711","2196","135010094","1"
"1712","2196","135010096","1"
"1713","2196","135010098","1"
"1714","2196","119682446","1"
"1715","2196","119682448","1"
"1716","2196","119682450","1"
"1717","2196","119682452","1"
"1718","2196","135329676","1"
"1719","2196","129878596","1"
"1720","2196","134371058","1"
"1721","2196","125835601","1"
"1722","2196","95683306","1"
"1723","2196","62606199","1"
"1724","2196","114438508","0"
"1725","2196","114438510","1"
"1726","2196","114438512","1"
"1727","2196","114438514","1"
"1728","2196","114438516","1"
"1729","2196","114438518","1"
"1730","2196","114438520","1"
"1731","2196","114438522","1"
"1732","2196","114438524","1"
"1733","2196","114438526","1"
"1734","2196","114438528","1"
"1735","2196","114438530","1"
"1736","2196","114438532","1"
"1737","2196","114438534","1"
"1738","2196","130945102","1"
"1739","2196","126902923","1"
"1740","2196","3558859","1"
"1741","2196","13718250","1"
"1742","2196","70079518","1"
"1743","2196","129878596","1"
"1744","2196","134371058","1"
"1745","2196","129878596","1"
"1746","2196","134371058","1"
"1747","2196","125835601","1"
"1748","2196","95683306","0"
"1749","2196","129878596","1"
"1750","2196","134371058","1"
"1751","2196","125835601","1"
"1752","2196","129878596","1"
"1753","2196","134371058","1"
"1754","2196","125835601","1"
"1755","2196","95683306","1"
"1756","2196","70079518","1"
"1757","2196","122310824","1"
"1758","2196","130945094","0"
"1759","2196","130945096","1"
"1760","2196","130945098","1"
"1761","2196","130945100","1"
"1762","2196","130945102","1"
"1763","2196","130945104","1"
"1764","2196","130945106","1"
"1765","2196","130945108","1"
"1766","2196","130945110","1"
"1767","2196","130945112","0"
"1768","2196","132628024","1"
"1769","2196","132628028","1"
"1770","2196","132628030","1"
"1771","2196","132628032","1"
"1772","2196","132628034","1"
"1773","2196","132628036","1"
"1774","2196","132628038","1"
"1775","2196","132628040","1"
"1776","2196","132628044","1"
"1777","2196","129387018","1"
"1778","2196","129387020","1"
"1779","2196","129387022","1"
"1780","2196","129387024","1"
"1781","2196","129387026","1"
"1782","2196","129387028","1"
"1783","2196","129387030","1"
"1784","2196","134299230","0"
"1785","2196","134299238","0"
"1786","2196","134299232","0"
"1787","2196","134299234","1"
"1788","2196","134299236","1"
"1789","2196","134299238","1"
"1790","2196","134299240","1"
"1791","2196","134299242","1"
"1792","2196","134299244","1"
"1793","2196","132628028","0"
"1794","2196","132628024","0"
"1795","2196","132628030","0"
"1796","2196","132628024","1"
"1797","2196","132628028","1"
"1798","2196","132628030","1"
"1799","2196","132628032","1"
"1800","2196","132628034","1"
"1801","2196","132628036","1"
"1802","2196","132628038","1"
"1803","2196","132628040","1"
"1804","2196","132628044","1"
"1805","2196","135010088","1"
"1806","2196","135010090","0"
"1807","2196","135010092","1"
"1808","2196","135010094","0"
"1809","2196","135010096","0"
"1810","2196","134484182","1"
"1811","2196","134484184","1"
"1812","2196","134484186","1"
"1813","2196","134484188","1"
"1814","2196","134484190","1"
"1815","2196","134484192","0"
"1816","2196","134484194","0"
"1817","2196","134484196","0"
"1818","2196","134484198","0"
"1819","2196","134484200","0"
"1820","2196","102173120","0"
"1821","2196","102173122","0"
"1822","2196","102173126","1"
"1823","2196","129387018","1"
"1824","2196","129387020","1"
"1825","2196","129387022","1"
"1826","2196","129387024","0"
"1827","2196","129387026","1"
"1828","2196","132628038","1"
"1829","2196","132628040","1"
"1830","2196","132628044","1"
"1831","2196","61811219","1"
"1832","2196","61811220","1"
"1833","2196","61811221","1"
"1834","2196","61811222","1"
"1835","2196","61811223","1"
"1836","2196","61811224","1"
"1837","2196","61811225","1"
"1838","2196","61811226","1"
"1839","2196","61811227","1"
"1840","2196","14192498","0"
"1841","2196","135329676","1"
"1842","2196","134371058","1"
"1843","2196","135010180","1"
"1844","2196","135438502","1"
"1845","2196","129878596","1"
"1846","2196","134371058","1"
"1847","2196","125835601","1"
"1848","2196","95683306","1"
"1849","2196","133165774","1"
"1850","2196","122927594","1"
"1851","2196","134569755","1"
"1852","2196","134946706","1"
"1853","2196","127246477","1"
"1854","2196","127245549","1"
"1855","2196","122927596","1"
"1856","2196","124218496","1"
"1857","2196","124603270","1"
"1858","2196","126024209","1"
"1859","2196","125089724","1"
"1860","2196","120359040","1"
"1861","2196","113989164","1"
"1862","2196","130604714","1"
"1863","2196","130113321","1"
"1864","2196","122932970","1"
"1865","2196","127575683","1"
"1866","2196","106733772","0"
"1867","2196","122883974","0"
"1868","2196","127246439","0"
"1869","2196","122927588","0"
"1870","2196","113989162","0"
"1871","2196","121124522","1"
"1872","2196","118693364","1"
"1873","2196","127246443","1"
"1874","2196","122932932","1"
"1875","2196","85463808","0"
"1876","2196","114313218","0"
"1877","2196","131070874","0"
"1878","2196","127246485","0"
"1879","2196","129473728","0"
"1880","2196","133117438","1"
"1881","2196","133117440","1"
"1882","2196","133117442","1"
"1883","2196","133117444","0"
"1884","2196","132628028","1"
"1885","2196","132628030","1"
"1886","2196","132628032","1"
"1887","2196","132628034","1"
"1888","2196","132628036","1"
"1889","2196","132628038","1"
"1890","2196","132628040","1"
"1891","2196","132628044","1"
"1892","2196","119682446","1"
"1893","2196","119682448","1"
"1894","2196","119682450","1"
"1895","2196","119682452","1"
"1896","2196","119682454","1"
"1897","2196","119682456","1"
"1898","2196","119682458","1"
"1899","2196","130945114","1"
"1900","2196","130945116","1"
"1901","2196","130945118","1"
"1902","2196","114438508","1"
"1903","2196","114438510","1"
"1904","2196","114438512","1"
"1905","2196","114438514","1"
"1906","2196","114438516","1"
"1907","2196","114438518","1"
"1908","2196","114438520","1"
"1909","2196","114438522","1"
"1910","2196","114438524","1"
"1911","2196","129878596","1"
"1912","2196","134371058","1"
"1913","2196","125835601","1"
"1914","2196","95683306","1"
"1915","2196","70079518","1"
"1916","2196","122310824","1"
"1917","2196","70079523","1"
"1918","2196","37707151","1"
"1919","2196","70079519","1"
"1920","2196","75586839","1"
"1921","2196","75586838","1"
"1922","2196","75586839","1"
"1923","2196","75586840","1"
"1924","2196","75586841","1"
"1925","2196","75586842","1"
"1926","2196","75586843","1"
"1927","2196","75586844","1"
"1928","2196","75586845","0"
"1929","2196","75586844","1"
"1930","2196","75586840","1"
"1931","2196","75586846","1"
"1932","2196","75586847","1"
"1933","2196","68442422","1"
"1934","2196","68442423","1"
"1935","2196","68442426","1"
"1936","2196","68442428","1"
"1937","2196","68442429","1"
"1938","2196","68442430","1"
"1939","2196","68442431","1"
"1940","2196","68442432","1"
"1941","2196","68442433","1"
"1942","2196","68442434","1"
"1943","2196","68442435","1"
"1944","2196","68442431","1"
"1945","2196","68442432","1"
"1946","2196","68442433","1"
"1947","2196","68442434","1"
"1948","2196","68442435","1"
"1949","2196","68442428","1"
"1950","2196","68442429","1"
"1951","2196","68442430","1"
"1952","2196","129878596","1"
"1953","2196","134371058","1"
"1954","2196","134371058","1"
"1955","2196","125835601","1"
"1956","2196","95683306","0"
"1957","2196","125835601","0"
"1958","2196","134371058","1"
"1959","2196","125835601","1"
"1960","2196","95683306","1"
"1961","2196","70079518","1"
"1962","2196","70079523","1"
"1963","2196","122310824","1"
"1964","2196","37707151","1"
"1965","2196","70079519","1"
"1966","2196","134371058","1"
"1967","2196","129878596","1"
"1968","2196","125835601","1"
"1969","2196","95683306","1"
"1970","2196","70079518","1"
"1971","2196","135439336","1"
"1972","2196","135402864","1"
"1973","2196","93781200","1"
"1974","2196","93781202","1"
"1975","2196","93781204","1"
"1976","2196","113427300","1"
"1977","2196","113427302","0"
"1978","2196","113427304","0"
"1979","2196","113427306","1"
"1980","2196","62606199","0"
"1981","2196","62606202","1"
"1982","2196","135329676","1"
"1983","2196","134299244","1"
"1984","2196","132628030","1"
"1985","2196","14525558","1"
"1986","2196","117726082","1"
"1987","2196","2287063","1"
"1988","2196","117239886","1"
"1989","2196","130700214","0"
"1990","2196","125756484","1"
"1991","2196","4602878","1"
"1992","2196","6354312","1"
"1993","2196","3136389","1"
"1994","2196","98744582","1"
"1995","2196","122932932","1"
"1996","2196","95683306","0"
"1997","2196","127995465","1"
"1998","2196","127995471","0"
"1999","2196","94330896","0"
"2000","2196","94330898","0"
"2001","2196","69217058","1"
"2002","2196","76232288","0"
"2003","2196","134311472","0"
"2004","2196","126126707","0"
"2005","2196","69242655","1"
"2006","2196","129342452","1"
"2007","2196","93449522","0"
"2008","2196","92171232","0"
"2009","2196","2122528","0"
"2010","2196","63401188","1"
"2011","2196","130639188","1"
"2012","2196","105044014","1"
"2013","2196","96818180","1"
"2014","2196","70656080","1"
"2015","2196","17385200","1"
"2016","2196","2428670","1"
"2017","2196","63401194","1"
"2018","2196","4193714","1"
"2019","2196","104660454","1"
"2020","2196","2122536","1"
"2021","2196","16712483","1"
"2022","2196","16712488","1"
"2023","2196","63396800","1"
"2024","2196","2204053","1"
"2025","2196","2233579","1"
"2026","2196","2122540","1"
"2027","2196","127995485","1"
"2028","2196","810818","1"
"2029","2196","69217058","1"
"2030","2196","69242646","1"
"2031","2196","76232288","1"
"2032","2196","135329676","1"
"2033","2196","129878596","1"
"2034","2196","134371058","1"
"2035","2196","134299244","1"
"2036","2196","133117438","1"
"2037","2196","133117442","1"
"2038","2196","125835601","1"
"2039","2196","117726084","1"
"2040","2196","129878596","0"
"2041","2196","135329676","1"
"2042","2196","129878596","1"
"2043","2196","134371058","1"
"2044","2196","134299244","1"
"2045","2196","133117438","1"
"2046","2196","133117442","1"
"2047","2196","125835601","1"
"2048","2196","117726084","1"
"2049","2196","117726054","1"
"2050","2196","117726058","0"
"2051","2196","117726076","1"
"2052","2196","132628030","1"
"2053","2196","117726082","1"
"2054","2196","119682450","1"
"2055","2196","119682452","1"
"2056","2196","119682454","1"
"2057","2196","119682456","1"
"2058","2196","119682458","1"
"2059","2196","119682460","1"
"2060","2196","119682462","1"
"2061","2196","119682464","1"
"2062","2196","119682466","1"
"2063","2196","134371058","1"
"2064","2196","134299244","1"
"2065","2196","133117438","1"
"2066","2196","133117442","1"
"2067","2196","125835601","1"
"2068","2196","117726084","1"
"2069","2196","117726058","1"
